user,userplays,artist,album,song,date
xpyu,156,Bladee,Working on Dying,Cherry Bracelets,2023-07-07 21:30:59.400000+00:00
p4aoo,79,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:31:12.145000+00:00
p4aoo,80,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:31:21.858000+00:00
.kenaw,39,Sickboyrari,Famous,Famous,2023-07-07 21:29:55.768000+00:00
.kenaw,40,Sickboyrari,Famous,Famous,2023-07-07 21:31:29.009000+00:00
.kenaw,41,Sickboyrari,Famous,Famous,2023-07-07 21:31:34.647000+00:00
.kenaw,42,Sickboyrari,Famous,Famous,2023-07-07 21:31:38.777000+00:00
.kenaw,43,Sickboyrari,Famous,Famous,2023-07-07 21:31:45.604000+00:00
.grieff,14,Bladee,Icedancer,Waster,2023-07-07 21:31:47.343000+00:00
soyjakk,10,Bladee,The Fool,desiree,2023-07-07 21:31:51.502000+00:00
biblical_bj,157,Bladee,333,Mean Girls,2023-07-07 21:32:08.911000+00:00
soyjakk,11,Bladee,The Fool,desiree,2023-07-07 21:32:12.909000+00:00
livx_x,9,Bladee,The Fool,egobaby,2023-07-07 21:32:14.890000+00:00
.kenaw,44,Sickboyrari,Famous,Famous,2023-07-07 21:32:20.390000+00:00
livx_x,10,Bladee,The Fool,egobaby,2023-07-07 21:32:24.828000+00:00
snazzy_nazzy,15,Bladee,Eversince,Skin,2023-07-07 21:32:45.697000+00:00
snazzy_nazzy,16,Bladee,Eversince,Skin,2023-07-07 21:32:55.557000+00:00
.kenaw,45,Bladee,Working on Dying,Best Buy,2023-07-07 21:33:37.623000+00:00
julian._._,3,Bladee,Plastic Surgery,Doorman,2023-07-07 21:33:45.143000+00:00
ottizx,2,Bladee,Apple,Apple,2023-07-07 21:33:48.741000+00:00
.grieff,15,Bladee,Eversince,Sugar,2023-07-07 21:33:48.909000+00:00
.kenaw,46,Bladee,Working on Dying,Best Buy,2023-07-07 21:33:50.807000+00:00
pire,6,Bladee,Gluee,Everlasting Flames,2023-07-07 21:33:51.495000+00:00
pire,7,Bladee,Gluee,Everlasting Flames,2023-07-07 21:33:51.495000+00:00
pire,8,Bladee,Gluee,Everlasting Flames,2023-07-07 21:33:52.933000+00:00
skrillja,5,Bladee,Good Luck (Deluxe),God,2023-07-07 21:33:53.879000+00:00
.kenaw,47,Bladee,Working on Dying,Best Buy,2023-07-07 21:33:59.371000+00:00
.kenaw,48,Bladee,Working on Dying,Best Buy,2023-07-07 21:34:05.507000+00:00
marieee8,112,Bladee,Eversince,Lovenote,2023-07-07 21:34:11.383000+00:00
angcls,82,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:13.938000+00:00
.kenaw,49,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:15.045000+00:00
.kenaw,50,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:17.078000+00:00
.kenaw,51,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:19.204000+00:00
.kenaw,52,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:22.167000+00:00
pire,9,Bladee,Gluee,Everlasting Flames,2023-07-07 21:34:23.815000+00:00
.kenaw,53,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:22.167000+00:00
.kenaw,54,Bladee,Working on Dying,Gatekeeper,2023-07-07 21:34:35.055000+00:00
pire,10,Bladee,Gluee,Everlasting Flames,2023-07-07 21:34:35.197000+00:00
biblical_bj,158,Bladee,333,Innocent of All Things,2023-07-07 21:34:35.513000+00:00
8o8wk,15,Bladee,Vanilla Sky,Birdbath,2023-07-07 21:34:38.227000+00:00
.kenaw,55,Bladee,Gluee,Shadowface,2023-07-07 21:34:38.357000+00:00
soyjakk,12,Bladee,Eversince,Xd Out,2023-07-07 21:34:41.014000+00:00
soyjakk,13,Bladee,Eversince,Xd Out,2023-07-07 21:34:41.592000+00:00
soyjakk,14,Bladee,The Fool,egobaby,2023-07-07 21:34:41.974000+00:00
8o8wk,16,Bladee,Vanilla Sky,Birdbath,2023-07-07 21:34:42.750000+00:00
.kenaw,56,Bladee,Gluee,Shadowface,2023-07-07 21:34:46.947000+00:00
soyjakk,15,Bladee,The Fool,egobaby,2023-07-07 21:34:47.633000+00:00
.kenaw,57,Bladee,333,Mean Girls,2023-07-07 21:34:50.105000+00:00
.kenaw,58,Bladee,333,Mean Girls,2023-07-07 21:34:50.105000+00:00
marieee8,113,Bladee,Eversince,Lovenote,2023-07-07 21:34:11.383000+00:00
xpyu,157,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:35:13.609000+00:00
xpyu,158,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:35:14.614000+00:00
stephanieuwu,16,Bladee,Icedancer,Anything,2023-07-07 21:35:27.915000+00:00
stephanieuwu,17,Bladee,Eversince,Missing Person,2023-07-07 21:35:31.125000+00:00
xpyu,159,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:35:31.214000+00:00
stephanieuwu,18,Bladee,Spiderr,HAHAH,2023-07-07 21:35:32.461000+00:00
julian._._,4,Bladee,Plastic Surgery,Doorman,2023-07-07 21:35:36.845000+00:00
xpyu,160,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:35:31.214000+00:00
xpyu,161,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:35:46.593000+00:00
xpyu,162,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:35:46.696000+00:00
xpyu,163,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:35:46.696000+00:00
julian._._,5,Bladee,Plastic Surgery,Doorman,2023-07-07 21:35:57.278000+00:00
julian._._,6,Bladee,Plastic Surgery,Doorman,2023-07-07 21:36:02.525000+00:00
xpyu,164,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:36:26.283000+00:00
julian._._,7,Bladee,Plastic Surgery,Doorman,2023-07-07 21:36:28.324000+00:00
julian._._,8,Bladee,Plastic Surgery,Doorman,2023-07-07 21:36:34.513000+00:00
biblical_bj,159,Bladee,333,Reality Surf,2023-07-07 21:36:44.753000+00:00
.grieff,16,Bladee,Red Light,I'm Goofy,2023-07-07 21:36:55.556000+00:00
draingang_,29,Bladee,Icedancer,For Nothing,2023-07-07 21:37:02.553000+00:00
xpyu,165,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:37:04.252000+00:00
pire,11,Bladee,Gluee,Everlasting Flames,2023-07-07 21:34:35.197000+00:00
marieee8,114,Bladee,Eversince,Lovenote,2023-07-07 21:34:11.383000+00:00
.kenaw,59,Bladee,333,Mean Girls,2023-07-07 21:37:15.649000+00:00
.kenaw,60,Bladee,333,Mean Girls,2023-07-07 21:37:25.500000+00:00
xpyu,166,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:36:26.283000+00:00
xpyu,167,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:38:17.372000+00:00
xpyu,168,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:38:17.372000+00:00
biblical_bj,160,Bladee,333,Noblest Strive,2023-07-07 21:38:48.437000+00:00
solventt,9,Bladee,Working on Dying,D-925,2023-07-07 21:39:09.486000+00:00
draingang_,30,Bladee,Icedancer,Special Place,2023-07-07 21:39:16.252000+00:00
solventt,10,Bladee,Working on Dying,D-925,2023-07-07 21:39:09.486000+00:00
solventt,11,Bladee,Working on Dying,D-925,2023-07-07 21:39:09.486000+00:00
angcls,83,Bladee,Gluee,Freeze,2023-07-07 21:39:39.176000+00:00
angcls,84,Bladee,Gluee,Freeze,2023-07-07 21:39:49.280000+00:00
thaanatos_,6,Bladee,333,Mean Girls,2023-07-07 21:39:49.350000+00:00
.kenaw,61,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:40:00.887000+00:00
.grieff,17,Bladee,Vanilla Sky,Vanilla Sky,2023-07-07 21:40:08.642000+00:00
.grieff,18,Bladee,Vanilla Sky,Vanilla Sky,2023-07-07 21:40:18.527000+00:00
ifuckinglovefishing,1,Bladee,Icedancer,Waster,2023-07-07 21:40:27.524000+00:00
deathconciousnesss,9,Cartier God,Let Me Go,Let Me Go,2023-07-07 21:40:29.585000+00:00
deathconciousnesss,10,Bladee,Red Light,1D,2023-07-07 21:40:33.096000+00:00
solventt,12,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:33.210000+00:00
solventt,13,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:38.034000+00:00
solventt,14,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:39.068000+00:00
solventt,15,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:40.324000+00:00
solventt,16,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:42.088000+00:00
angcls,85,Bladee,333,Exstasia,2023-07-07 21:40:51.796000+00:00
angcls,86,Bladee,Eversince,Sugar,2023-07-07 21:40:55.257000+00:00
biblical_bj,161,Bladee,333,It Girl,2023-07-07 21:41:03.124000+00:00
.malasangre,1,Palmistry,TINKERBELL,Bad Vibes,2023-07-07 21:41:13.080000+00:00
far_apart_,1,Skrillex,Don’t Get Too Close,Real Spring,2023-07-07 21:41:15.724000+00:00
solventt,17,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:42.088000+00:00
far_apart_,2,Skrillex,Don’t Get Too Close,Real Spring,2023-07-07 21:41:25.559000+00:00
.grieff,19,Bladee,333,Mean Girls,2023-07-07 21:42:18.607000+00:00
far_apart_,3,Skrillex,Don’t Get Too Close,Ceremony,2023-07-07 21:42:32.321000+00:00
far_apart_,4,Skrillex,Don’t Get Too Close,Ceremony,2023-07-07 21:42:49.071000+00:00
solventt,18,Bladee,Eversince,Bloodveil / Stillborn,2023-07-07 21:40:42.088000+00:00
biblical_bj,162,Bladee,333,Oh Well,2023-07-07 21:43:18.542000+00:00
livx_x,11,Bladee,Gotham City,Gotham City,2023-07-07 21:43:37.898000+00:00
livx_x,12,Bladee,Gotham City,Gotham City,2023-07-07 21:43:47.887000+00:00
angcls,87,Bladee,Eversince,Sugar,2023-07-07 21:43:51.137000+00:00
juicerkendall,1,Bladee,D&G,Dumpster Baby,2023-07-07 21:44:08.973000+00:00
juicerkendall,2,Bladee,D&G,Dumpster Baby,2023-07-07 21:44:09.220000+00:00
deathconciousnesss,11,Bladee,Red Light,1D,2023-07-07 21:44:51.397000+00:00
.grieff,20,Ecco2k,Amygdala,Amygdala,2023-07-07 21:44:55.351000+00:00
biblical_bj,163,Bladee,333,Valerie,2023-07-07 21:45:46.625000+00:00
bxxmin,7,Bladee,333,Wings in Motion,2023-07-07 21:46:02.387000+00:00
miroxion,44,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:46:14.603000+00:00
miroxion,45,Bladee,The Fool,Hotel Breakfast,2023-07-07 21:46:16.568000+00:00
8o8wk,17,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:46:19.144000+00:00
p4aoo,81,Bladee,Red Light,Obedient,2023-07-07 21:46:30.562000+00:00
kazperr,58,Skrillex,Don’t Get Too Close,Ceremony,2023-07-07 21:46:45.776000+00:00
yofigi,1,Ecco2k,Trash Island,Western Union,2023-07-07 21:46:47.008000+00:00
kazperr,59,Ecco2k,Trash Island,Western Union,2023-07-07 21:46:47.314000+00:00
kazperr,60,Bladee,333,Reality Surf,2023-07-07 21:46:48.159000+00:00
bxxmin,8,D33J,Infinity 33,10K Froze,2023-07-07 21:46:48.710000+00:00
.grieff,21,Bladee,Icedancer,Special Place,2023-07-07 21:47:03.969000+00:00
solventt,19,Bladee,The Fool,Let's Ride,2023-07-07 21:47:08.718000+00:00
spochh,5,Bladee,Eversince,Skin,2023-07-07 21:47:30.005000+00:00
solventt,20,Bladee,The Fool,Let's Ride,2023-07-07 21:47:08.718000+00:00
solventt,21,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:48:10.506000+00:00
solventt,22,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:48:14.828000+00:00
miroxion,46,Bladee,The Fool,Hotel Breakfast,2023-07-07 21:48:15.316000+00:00
biblical_bj,164,Bladee,333,Finder,2023-07-07 21:48:26.296000+00:00
kanerpoo,1,Bladee,Red Light,Hex,2023-07-07 21:48:28.271000+00:00
kanerpoo,2,Bladee,Red Light,Decay,2023-07-07 21:48:32.148000+00:00
kanerpoo,3,Bladee,Red Light,Decay,2023-07-07 21:48:42.149000+00:00
kanerpoo,4,Bladee,Red Light,1D,2023-07-07 21:48:43.024000+00:00
kazperr,61,Bladee,Red Light,Nike Just Do It,2023-07-07 21:48:43.884000+00:00
yofigi,2,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:48:47.480000+00:00
kanerpoo,5,Bladee,Red Light,Obedient,2023-07-07 21:48:54.434000+00:00
solventt,23,Bladee,The Fool,Let's Ride,2023-07-07 21:48:54.513000+00:00
angcls,88,Bladee,Gluee,Everlasting Flames,2023-07-07 21:48:56.107000+00:00
solventt,24,Bladee,The Fool,Let's Ride,2023-07-07 21:48:56.922000+00:00
yofigi,3,Bladee,Icedancer,Be Nice 2 Me,2023-07-07 21:48:57.348000+00:00
solventt,25,Bladee,The Fool,Let's Ride,2023-07-07 21:48:58.475000+00:00
.grieff,22,Bladee,Icedancer,Side by Side,2023-07-07 21:49:07.502000+00:00
p4aoo,82,Bladee,Red Light,Obedient,2023-07-07 21:46:30.562000+00:00
p4aoo,83,Thaiboy Digital,Trash Island,Waterfall,2023-07-07 21:49:30.506000+00:00
solventt,26,Bladee,rip bladee,7-Eleven,2023-07-07 21:49:35.055000+00:00
p4aoo,84,Thaiboy Digital,Trash Island,Waterfall,2023-07-07 21:49:35.233000+00:00
bxxmin,9,Woesum,Blue Summer,Violet Gold,2023-07-07 21:49:54.112000+00:00
biblical_bj,165,Bladee,333,Exstasia,2023-07-07 21:50:09.921000+00:00
bxxmin,10,Yung Lean,Opium Dreams,Opium Dreams,2023-07-07 21:50:10.187000+00:00
miroxion,47,Bladee,333,Wings in Motion,2023-07-07 21:51:12.729000+00:00
x.2c,1,Bladee,Spiderr,DiSASTER PRELUDE,2023-07-07 21:51:16.651000+00:00
p4aoo,85,Thaiboy Digital,Trash Island,Waterfall,2023-07-07 21:49:30.506000+00:00
p4aoo,86,Thaiboy Digital,Trash Island,Waterfall,2023-07-07 21:49:30.506000+00:00
p4aoo,87,Thaiboy Digital,Trash Island,Waterfall,2023-07-07 21:51:24.385000+00:00
kanerpoo,6,Bladee,Red Light,For You,2023-07-07 21:51:52.286000+00:00
bxxmin,11,Yung Lean,Opium Dreams,Opium Dreams,2023-07-07 21:52:06.074000+00:00
bxxmin,12,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-07 21:52:11.440000+00:00
angcls,89,Bladee,The Fool,desiree,2023-07-07 21:52:16.615000+00:00
viplife,18,Bladee,Icedancer,The Silent Boy Cries (Ripsquadd Outro),2023-07-07 21:52:18.233000+00:00
solventt,27,Bladee,Good Luck,Drama,2023-07-07 21:52:18.684000+00:00
angcls,90,Bladee,The Fool,desiree,2023-07-07 21:52:26.343000+00:00
viplife,19,Bladee,Icedancer,The Silent Boy Cries (Ripsquadd Outro),2023-07-07 21:52:27.986000+00:00
viplife,20,Bladee,Icedancer,The Silent Boy Cries (Ripsquadd Outro),2023-07-07 21:52:27.988000+00:00
biblical_bj,166,Bladee,333,Only One,2023-07-07 21:52:30.629000+00:00
.grieff,23,Bladee,Icedancer,OKK,2023-07-07 21:53:06.063000+00:00
kanerpoo,7,Bladee,Red Light,Hex,2023-07-07 21:53:30.132000+00:00
kalaif,9,Bladee,Icedancer,Close,2023-07-07 21:53:33.505000+00:00
viplife,21,Bladee,Into Dust,Into Dust,2023-07-07 21:53:38.108000+00:00
viplife,22,Bladee,Into Dust,Into Dust,2023-07-07 21:53:38.109000+00:00
kalaif,10,Bladee,Icedancer,Close,2023-07-07 21:53:43.442000+00:00
notasoiboy,1,Bladee,Dragonfly,Dragonfly,2023-07-07 21:54:13.589000+00:00
solventt,28,Bladee,Eversince,Rip,2023-07-07 21:54:19.815000+00:00
bxxmin,13,Bladee,Red Light,I'm Goofy,2023-07-07 21:54:30.192000+00:00
biblical_bj,167,Bladee,333,Swan Lake,2023-07-07 21:55:00.089000+00:00
bxxmin,14,Bladee,Red Light,That Thing You Do,2023-07-07 21:55:04.770000+00:00
solventt,29,Bladee,Eversince,Rip,2023-07-07 21:54:19.815000+00:00
solventt,30,Bladee,Eversince,Rip,2023-07-07 21:54:19.815000+00:00
kanerpoo,8,Bladee,Red Light,Nike Just Do It,2023-07-07 21:57:04.063000+00:00
kanerpoo,9,Bladee,Red Light,That Thing You Do,2023-07-07 21:57:12.195000+00:00
solventt,31,Bladee,Plastic Surgery,It Suxx,2023-07-07 21:57:15.857000+00:00
kanerpoo,10,Bladee,Red Light,Decay,2023-07-07 21:57:17.465000+00:00
angcls,91,Bladee,333,Oh Well,2023-07-07 21:57:39.309000+00:00
angcls,92,Bladee,333,Oh Well,2023-07-07 21:57:48.994000+00:00
bxxmin,15,Bladee,Red Light,That Thing You Do,2023-07-07 21:57:59.304000+00:00
xpyu,169,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:58:03.300000+00:00
bxxmin,16,Bladee,Red Light,Nike Just Do It,2023-07-07 21:58:21.885000+00:00
bxxmin,17,Bladee,Red Light,Nike Just Do It,2023-07-07 21:58:23.964000+00:00
bxxmin,18,Bladee,Red Light,Hex,2023-07-07 21:58:26.140000+00:00
bxxmin,19,Bladee,Red Light,Hex,2023-07-07 21:58:41.210000+00:00
bxxmin,20,Bladee,Red Light,For You,2023-07-07 21:58:48.213000+00:00
bxxmin,21,Bladee,Red Light,For You,2023-07-07 21:58:49.375000+00:00
xpyu,170,Bladee,Working on Dying,Redlight Moments,2023-07-07 21:58:49.941000+00:00
xpyu,171,Bladee,Working on Dying,Lordship,2023-07-07 21:58:50.370000+00:00
xpyu,172,Bladee,Working on Dying,Knightsbridge,2023-07-07 21:58:53.311000+00:00
xpyu,173,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 21:58:54.861000+00:00
bxxmin,22,Bladee,Red Light,Steve Jobs,2023-07-07 21:59:01.211000+00:00
kanerpoo,11,Bladee,Red Light,Steve Jobs,2023-07-07 21:59:07.491000+00:00
kanerpoo,12,Bladee,Red Light,Steve Jobs,2023-07-07 21:59:09.666000+00:00
kanerpoo,13,Bladee,Red Light,Steve Jobs,2023-07-07 21:59:15+00:00
miroxion,48,Bladee,333,Reality Surf,2023-07-07 21:59:26.838000+00:00
kanerpoo,14,Bladee,Red Light,Puppet Master,2023-07-07 21:59:27.240000+00:00
miroxion,49,Bladee,333,Reality Surf,2023-07-07 21:59:26.838000+00:00
miroxion,50,Bladee,333,Reality Surf,2023-07-07 21:59:40.230000+00:00
miroxion,51,Bladee,333,Reality Surf,2023-07-07 21:59:40.230000+00:00
kanerpoo,15,Bladee,Red Light,Puppet Master,2023-07-07 21:59:47.604000+00:00
xpyu,174,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 22:00:04.515000+00:00
kanerpoo,16,Bladee,Red Light,I'm Goofy,2023-07-07 22:00:05.092000+00:00
xpyu,175,Bladee,Working on Dying,Backstr€€t Boys,2023-07-07 22:00:05.681000+00:00
xpyu,176,Bladee,Working on Dying,Under Your Spell,2023-07-07 22:00:06.598000+00:00
xpyu,177,Bladee,Working on Dying,D-925,2023-07-07 22:00:07.235000+00:00
angcls,93,Bladee,Icedancer,OKK,2023-07-07 22:00:07.696000+00:00
angcls,94,Bladee,Icedancer,OKK,2023-07-07 22:00:17.400000+00:00
kanerpoo,17,Bladee,The Fool,Hotel Breakfast,2023-07-07 22:00:24.094000+00:00
xpyu,178,Bladee,Working on Dying,Best Buy,2023-07-07 22:00:24.510000+00:00
xpyu,179,Bladee,Red Light,Obedient,2023-07-07 22:00:26.010000+00:00
callmedeaconblues.,9,Bladee,Crest,5 Star Crest (4 Vattenrum),2023-07-07 22:00:55.382000+00:00
ethprincess,1,Bladee,The Fool,egobaby,2023-07-07 22:00:56.505000+00:00
kanerpoo,18,Bladee,The Fool,egobaby,2023-07-07 22:01:02.602000+00:00
miroxion,52,Bladee,333,Reality Surf,2023-07-07 21:59:26.838000+00:00
bxxmin,23,Bladee,Icedancer,Waster,2023-07-07 22:01:07.437000+00:00
bxxmin,24,Bladee,Icedancer,Waster,2023-07-07 22:01:08.101000+00:00
krispied,100,Bladee,Undergone,Undergone,2023-07-07 22:01:49.670000+00:00
krispied,101,Bladee,Red Velvet,Red Velvet,2023-07-07 22:01:51.702000+00:00
bxxmin,25,Bladee,Icedancer,Waster,2023-07-07 22:02:00.079000+00:00
bxxmin,26,Bladee,Icedancer,Waster,2023-07-07 22:02:00.798000+00:00
bxxmin,27,Bladee,Icedancer,Waster,2023-07-07 22:02:02.344000+00:00
kanerpoo,19,Bladee,Good Luck (Deluxe),Drama,2023-07-07 22:02:04.750000+00:00
bxxmin,28,Bladee,Icedancer,Waster,2023-07-07 22:02:05.624000+00:00
itwontflush.,62,Bladee,Icedancer,Topman,2023-07-07 22:02:06.444000+00:00
bxxmin,29,Bladee,The Fool,Wett (Water2),2023-07-07 22:02:20.090000+00:00
bxxmin,30,Bladee,The Fool,Wett (Water2),2023-07-07 22:02:20.798000+00:00
itwontflush.,63,Bladee,Icedancer,Topman,2023-07-07 22:02:43.962000+00:00
p4aoo,88,Bladee,D&G,Cinderella,2023-07-07 22:02:48.748000+00:00
xpyu,180,Bladee,Plastic Surgery,Doorman,2023-07-07 22:02:55.499000+00:00
p4aoo,89,Bladee,D&G,Cinderella,2023-07-07 22:02:48.748000+00:00
kanerpoo,20,Palmistry,TINKERBELL,Bad Vibes,2023-07-07 22:03:50.555000+00:00
angcls,95,Bladee,D&G,Cinderella,2023-07-07 22:04:05.873000+00:00
xpyu,181,Bladee,Working on Dying,Lordship,2023-07-07 22:04:15.192000+00:00
xpyu,182,Bladee,Working on Dying,Redlight Moments,2023-07-07 22:04:15.207000+00:00
angcls,96,Bladee,D&G,Cinderella,2023-07-07 22:04:15.586000+00:00
bxxmin,31,Bladee,The Fool,BBY,2023-07-07 22:04:27.471000+00:00
bxxmin,32,Bladee,The Fool,BBY,2023-07-07 22:04:28.450000+00:00
krispied,102,Bladee,Working on Dying,Redlight Moments,2023-07-07 22:04:39.417000+00:00
x.2c,2,Bladee,Icedancer,Inside Out,2023-07-07 22:04:43.626000+00:00
bxxmin,33,Bladee,The Fool,I Want It That Way,2023-07-07 22:04:45.180000+00:00
x.2c,3,Bladee,Icedancer,Inside Out,2023-07-07 22:04:45.957000+00:00
x.2c,4,Bladee,Icedancer,Inside Out,2023-07-07 22:04:45.957000+00:00
callmedeaconblues.,10,Bladee,Crest,White Meadow,2023-07-07 22:04:57.625000+00:00
bxxmin,34,Bladee,The Fool,Trendy,2023-07-07 22:05:04.566000+00:00
kanerpoo,21,Bladee,Spiderr,Velociraptor,2023-07-07 22:05:06.614000+00:00
bxxmin,35,Bladee,The Fool,Trendy,2023-07-07 22:05:07.436000+00:00
kanerpoo,22,Bladee,Spiderr,Velociraptor,2023-07-07 22:05:06.614000+00:00
kanerpoo,23,Bladee,Spiderr,Velociraptor,2023-07-07 22:05:29.144000+00:00
bxxmin,36,Bladee,Crest,Faust,2023-07-07 22:05:59.777000+00:00
bxxmin,37,Bladee,Crest,Desire is a Trap,2023-07-07 22:06:02.062000+00:00
bxxmin,38,Bladee,Crest,Desire is a Trap,2023-07-07 22:06:05.352000+00:00
mymagicisstrong,33,Bladee,Red Light,Decay,2023-07-07 22:06:17.735000+00:00
kanerpoo,24,Skrillex,Real Spring,Real Spring,2023-07-07 22:06:53.806000+00:00
p4aoo,90,Ecco2k,Trash Island,Western Union,2023-07-07 22:07:37.565000+00:00
krispied,103,Dj Billybool,Som Jag,Som Jag,2023-07-07 22:07:49.153000+00:00
callmedeaconblues.,11,Bladee,Crest,White Meadow,2023-07-07 22:07:50.450000+00:00
kanerpoo,25,Bladee,Spiderr,Velociraptor,2023-07-07 22:05:29.144000+00:00
kanerpoo,26,Bladee,Spiderr,Velociraptor,2023-07-07 22:05:29.144000+00:00
callmedeaconblues.,12,Bladee,Crest,Faust,2023-07-07 22:08:22.380000+00:00
nakoshiv,26,Bladee,Crest,The Flag is Raised,2023-07-07 22:08:32.627000+00:00
mymagicisstrong,34,Bladee,Red Light,Decay,2023-07-07 22:08:38.052000+00:00
mymagicisstrong,35,Bladee,Red Light,Decay,2023-07-07 22:08:38.081000+00:00
8o8wk,18,Bladee,I Chose to Be This Way,I Chose to Be This Way,2023-07-07 22:09:25.528000+00:00
kazperr,62,Ecco2k,Trash Island,You Lose,2023-07-07 22:09:25.695000+00:00
meowwwwwwwwwwww,1,Bladee,AvP,Brokeboy,2023-07-07 22:09:26.118000+00:00
bxxmin,39,Thaiboy Digital,Trash Island,30th Floor,2023-07-07 22:09:32.800000+00:00
bxxmin,40,Thaiboy Digital,Trash Island,30th Floor,2023-07-07 22:09:35.047000+00:00
kanerpoo,27,Bladee,The Fool,BBY,2023-07-07 22:09:45.718000+00:00
livx_x,13,Bladee,The Fool,BBY,2023-07-07 22:10:12.933000+00:00
livx_x,14,Thaiboy Digital,Legendary Member,Bentley,2023-07-07 22:10:14.346000+00:00
bebop26,1,Bladee,The Fool,egobaby,2023-07-07 22:10:17.068000+00:00
itwontflush.,64,Bladee,D&G,Dumpster Baby,2023-07-07 22:10:18.542000+00:00
spochh,6,Bladee,Working on Dying,D-925,2023-07-07 22:10:42.546000+00:00
spochh,7,Bladee,Working on Dying,D-925,2023-07-07 22:10:52.268000+00:00
kanerpoo,28,Bladee,Icedancer,Frosty the Snowman,2023-07-07 22:10:56.989000+00:00
kanerpoo,29,Bladee,Icedancer,Frosty the Snowman,2023-07-07 22:10:58.715000+00:00
kanerpoo,30,Bladee,Icedancer,Frosty the Snowman,2023-07-07 22:10:59.493000+00:00
kalaif,11,Bladee,Gluee,Spellbound,2023-07-07 22:11:02.262000+00:00
meowcat437,71,Bladee,AvP,Winter,2023-07-07 22:11:03.958000+00:00
kanerpoo,31,Bladee,Icedancer,Mallwhore Freeestyle,2023-07-07 22:11:16.067000+00:00
meowcat437,72,Bladee,Crest,Desire is a Trap,2023-07-07 22:11:17.144000+00:00
